"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-196b",9903.33904107041,2.09715191673443,0.486281748642111,4.31262724252042,1.61325980806819e-05,5.41553645817943e-05
"hsa-mir-197",1069.36196335318,-5.03752963158746,0.232501235811684,-21.6666789490428,4.23200333147315e-104,2.01020158244975e-101
"hsa-mir-1976",29.2722745656342,-4.41682680373229,0.267483590948861,-16.5125149848041,2.98192983326464e-61,2.36069445133451e-59
"hsa-mir-198",0.0159107299101289,-1.80135318978426,5.78766329218364,-0.311240149753878,0.755618062614826,NA
"hsa-mir-199a-1",3309.40703151701,1.74596396817505,0.322120429612698,5.42022115850991,5.95253503952355e-08,2.5472559853817e-07
"hsa-mir-199a-2",5932.45864151654,2.08857626098394,0.339253510144231,6.15638806536151,7.44227320799174e-10,3.94980980312411e-09
"hsa-mir-199b",8128.17860717772,2.770211020526,0.359813102292706,7.6990276420575,1.37105512018754e-14,1.02559241273871e-13
"hsa-mir-19a",180.375592345741,8.09401005046824,0.838839082275954,9.64906168714436,4.96075454646582e-22,6.12041145343185e-21
"hsa-mir-19b-1",369.577461664637,6.05110021343353,0.515923932580881,11.7286674087074,9.08781148024155e-32,2.10571241615353e-30
"hsa-mir-19b-2",323.868422639993,6.74803748943421,0.642888456150609,10.496435928931,8.97033055642171e-26,1.33153344196885e-24
"hsa-mir-200a",7012.82070304473,0.746371483888782,0.244899651824996,3.04766249493133,0.00230628796295249,0.00587392376623289
"hsa-mir-200b",5924.64865674616,0.548122752865614,0.242476894052953,2.26051539882357,0.0237892818181888,0.0496699290709436
"hsa-mir-200c",34670.0645194002,-2.09191848146461,0.278641584059305,-7.5075602535312,6.02394608950427e-14,4.30281863536019e-13
"hsa-mir-202",0.781762593562684,-0.112459040231761,1.02051627505538,-0.110198183978651,0.912252202478741,0.937921636747624
"hsa-mir-203a",60093.9814041719,4.12245093310156,0.381600141791238,10.8030644688723,3.32903697151128e-27,5.64747343381378e-26
"hsa-mir-203b",573.057896423016,5.64152815828384,0.531425302488579,10.6158440929806,2.51510830519577e-26,3.85379498376771e-25
"hsa-mir-204",16.1253926819218,-0.965367435773062,0.838067568966424,-1.15189690130073,0.249363441728808,0.376024237527568
"hsa-mir-205",14.8601595241047,-1.49418541367191,1.50623222980155,-0.992002019415543,0.32119654032018,0.449017283853164
"hsa-mir-206",1.93203163311618,1.53916336910522,1.15888217981587,1.328144824308,0.184130267885368,0.295390294365306
"hsa-mir-208b",0.0168529887926674,-1.82127378389904,7.8059859498591,-0.233317584171659,0.815514805168463,NA
"hsa-mir-20a",1529.33040914052,4.69525384764312,0.347275904951654,13.5202407673425,1.18786395623239e-41,5.12941253827624e-40
"hsa-mir-20b",24.7741785383047,0.0846792194133527,0.637498040389209,0.132830556407129,0.894327387963414,0.929987970180611
"hsa-mir-21",566858.248434549,5.72906789708193,0.199484889869512,28.7193075166217,2.1902593593195e-181,2.08074639135353e-178
"hsa-mir-210",3006.84794659683,0.600846438145676,0.53484873751714,1.12339507602637,0.261269740133765,0.389648749022099
"hsa-mir-211",0.0598104124272111,-1.65306188310162,3.38945420961679,-0.487707395017002,0.6257571129901,NA
"hsa-mir-2110",7.7449694449925,-3.60112131645534,0.282920809041596,-12.728372043945,4.11326117422208e-37,1.14929356338558e-35
"hsa-mir-2114",1.084072170834,0.711351106467979,1.19160401317904,0.596969377914555,0.550527825534415,0.644090436277949
"hsa-mir-2115",0.847377646762607,0.452672453067825,0.920538629321244,0.491747373384647,0.622897944020912,0.701960909632108
"hsa-mir-2116",2.32395564699262,-3.14835301399224,0.363748465071863,-8.65530254091999,4.91605890907373e-18,4.57868231727456e-17
"hsa-mir-212",17.8231841220011,-0.091172974319349,0.395719803959022,-0.230397805232892,0.817782666456356,0.867068675372252
