"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-1275",2.01689978963983,1.52314420536616,0.3501958765937,4.34940645270168,1.36506498949539e-05,4.48204782862091e-05
"hsa-mir-1276",0.176161578777351,0.140106701044738,0.550527750374469,0.254495256505121,0.799112968248553,0.882427242471236
"hsa-mir-1277",2.63279981915495,0.618000323756824,0.20887708849071,2.95867932774402,0.0030896041973233,0.00750954741433794
"hsa-mir-1278",0.0915167532794405,-0.0788831791193092,0.903166766063906,-0.0873406574326137,0.930400737523499,NA
"hsa-mir-128-1",243.890890715066,0.0399233485861474,0.06801910243604,0.586943184433936,0.557241865315771,0.705464449019293
"hsa-mir-128-2",142.882193661985,-0.355962855085518,0.0774352916708663,-4.59690726805183,4.28808348864208e-06,1.49983199230644e-05
"hsa-mir-1283-1",0.0488015330439945,0.0339575823820811,1.81100173157748,0.0187507177878302,0.985039968409721,NA
"hsa-mir-1283-2",0.0547065668938034,0.0529489237302537,1.64511385916083,0.0321855678471173,0.974324065406856,NA
"hsa-mir-1284",0.604504765317799,0.919438781717397,0.324832974912728,2.83049706380462,0.00464757377676654,0.0109217983754014
"hsa-mir-1285-1",0.0268897316980476,-0.00851505215274264,2.29462045343858,-0.00371087607973794,0.99703915606436,NA
"hsa-mir-1286",0.021631299097822,-0.0883699789389232,2.67008188254549,-0.0330963554026578,0.973597749126728,NA
"hsa-mir-1287",92.7863955544877,-0.273665934161455,0.07947353492333,-3.44348511017493,0.000574268214953289,0.0015818670243402
"hsa-mir-1288",1.19691868621013,-0.179027613613952,0.207165172188029,-0.864178142122566,0.387490037650405,0.542630369298146
"hsa-mir-1289-1",0.0463076403511632,-0.0730031471380876,1.74421165626084,-0.0418545231457679,0.966614669876403,NA
"hsa-mir-129-1",6.7952558478625,-0.717657622087776,0.25081805220546,-2.86126782254053,0.00421950435932104,0.00997819898807994
"hsa-mir-129-2",6.51897273238738,-0.928499217113064,0.232075645059851,-4.00084729646495,6.3116079818042e-05,0.000192940211476291
"hsa-mir-1290",0.019005033599634,-0.160698706942164,3.00541745831597,-0.0534696790615599,0.95735768868128,NA
"hsa-mir-1291",2.62145213860437,1.87566337811596,0.281180474882502,6.67067433789545,2.54630691216025e-11,1.66506330256044e-10
"hsa-mir-1292",0.547810196160008,0.311456350955785,0.314425981203963,0.990555391647957,0.321902728933238,0.469723533541958
"hsa-mir-1293",0.063677677825144,-0.333587531009291,1.35035309194646,-0.247037262327027,0.804879386408317,NA
"hsa-mir-1294",0.244202153328173,0.0570388108907579,0.394024781541376,0.144759450579807,0.884900798666243,0.928413616740438
"hsa-mir-1295a",1.02337601203778,0.110890066843843,0.273452448270881,0.405518647008037,0.68509631459735,0.804988169651887
"hsa-mir-1295b",0.0204246089448299,-0.15485037976313,2.82601530787038,-0.0547946004863723,0.956302102129377,NA
"hsa-mir-1296",28.5750404890069,0.61314812244262,0.119242932261767,5.14200809064819,2.71817408829007e-07,1.14193682368387e-06
"hsa-mir-1298",6.852504536718,-0.60941355068709,0.32565333990946,-1.87135667288572,0.0612956601113935,0.112425210740897
"hsa-mir-1301",15.6806300048073,0.525822802639777,0.109615574081805,4.79697166250628,1.61082379227583e-06,6.24401799892488e-06
"hsa-mir-1303",0.0726147648073795,-0.0584990786564015,1.20070111019638,-0.0487207666917487,0.9611418261001,NA
"hsa-mir-1304",2.92933275882131,2.14311839154225,0.340077530649723,6.30185236715813,2.94109245280608e-10,1.70130886500782e-09
"hsa-mir-1305",0.486242256208092,-1.13750985948928,0.334490553940846,-3.40072341681268,0.000672077906108307,0.00183116878765742
"hsa-mir-1306",11.9797331108714,-0.306291820532124,0.0977045241958177,-3.13487858472408,0.00171925253232004,0.0043095930143489
"hsa-mir-1307",1734.50440013349,0.209271068311426,0.0911987135109398,2.29467127610657,0.0217519701240869,0.0444496780796559
"hsa-mir-130a",266.142016999733,-0.405539302099632,0.0841110221918567,-4.8214763241683,1.42499636245523e-06,5.61045688254624e-06
"hsa-mir-130b",43.7372279863516,0.78749765489795,0.109703300757204,7.17843172869377,7.0515587454945e-13,5.52372101730402e-12
"hsa-mir-132",434.085779794787,-0.17634821953684,0.0680462236245867,-2.59159450948754,0.00955322976424865,0.0213810380437946
"hsa-mir-1323",0.145273153414385,0.0947590884297881,1.03594504906838,0.0914711533348265,0.927118226428797,NA
"hsa-mir-133a-1",295.711919278633,-0.87719025476482,0.155508770664549,-5.6407767292883,1.69284758238889e-08,8.16039347407979e-08
"hsa-mir-133a-2",264.203228624619,-0.740034532399054,0.15540346920485,-4.76202066907243,1.91664045927824e-06,7.20656812688618e-06
"hsa-mir-133b",100.15811523422,-1.72877392932677,0.182309974538857,-9.4826074859569,2.48006890430819e-21,3.10835302673293e-20
"hsa-mir-134",477.377045728857,-0.677343750359114,0.0966270121504535,-7.00987990091687,2.38522781226962e-12,1.75852089688897e-11
"hsa-mir-1343",1.65212961761062,0.686777201205021,0.243404569118601,2.82154605269708,0.00477927749279313,0.0111615424676411
